date,keyword,search_index,pc_index,mobile_index,is_weekend,source_label
2024-12-03,北戴河,970,202,768,0,friend_archive_baidu_index
2024-12-04,北戴河,997,190,807,0,friend_archive_baidu_index
2024-12-05,北戴河,1055,211,844,0,friend_archive_baidu_index
2024-12-06,北戴河,993,168,825,0,friend_archive_baidu_index
2024-12-07,北戴河,959,151,808,1,friend_archive_baidu_index
2024-12-08,北戴河,928,123,805,1,friend_archive_baidu_index
2024-12-09,北戴河,1072,228,844,0,friend_archive_baidu_index
2024-12-10,北戴河,1004,200,804,0,friend_archive_baidu_index
2024-12-11,北戴河,982,216,766,0,friend_archive_baidu_index
2024-12-12,北戴河,947,212,735,0,friend_archive_baidu_index
2024-12-13,北戴河,964,170,794,0,friend_archive_baidu_index
2024-12-14,北戴河,866,123,743,1,friend_archive_baidu_index
2024-12-15,北戴河,856,125,731,1,friend_archive_baidu_index
2024-12-16,北戴河,981,197,784,0,friend_archive_baidu_index
2024-12-17,北戴河,966,209,757,0,friend_archive_baidu_index
2024-12-18,北戴河,1038,208,830,0,friend_archive_baidu_index
2024-12-19,北戴河,996,205,791,0,friend_archive_baidu_index
2024-12-20,北戴河,962,200,762,0,friend_archive_baidu_index
2024-12-21,北戴河,951,118,833,1,friend_archive_baidu_index
2024-12-22,北戴河,859,102,757,1,friend_archive_baidu_index
2024-12-23,北戴河,973,186,787,0,friend_archive_baidu_index
2024-12-24,北戴河,889,165,724,0,friend_archive_baidu_index
2024-12-25,北戴河,941,207,734,0,friend_archive_baidu_index
2024-12-26,北戴河,1025,207,818,0,friend_archive_baidu_index
2024-12-27,北戴河,954,186,768,0,friend_archive_baidu_index
2024-12-28,北戴河,893,144,749,1,friend_archive_baidu_index
2024-12-29,北戴河,891,97,794,1,friend_archive_baidu_index
2024-12-30,北戴河,971,198,773,0,friend_archive_baidu_index
2024-12-31,北戴河,817,161,656,0,friend_archive_baidu_index
2025-01-01,北戴河,826,91,735,0,friend_archive_baidu_index
2025-01-02,北戴河,921,202,719,0,friend_archive_baidu_index
2025-01-03,北戴河,886,194,692,0,friend_archive_baidu_index
2025-01-04,北戴河,848,131,717,1,friend_archive_baidu_index
2025-01-05,北戴河,842,127,715,1,friend_archive_baidu_index
2025-01-06,北戴河,927,194,733,0,friend_archive_baidu_index
2025-01-07,北戴河,892,175,717,0,friend_archive_baidu_index
2025-01-08,北戴河,917,205,712,0,friend_archive_baidu_index
2025-01-09,北戴河,872,157,715,0,friend_archive_baidu_index
2025-01-10,北戴河,869,179,690,0,friend_archive_baidu_index
2025-01-11,北戴河,787,118,669,1,friend_archive_baidu_index
2025-01-12,北戴河,807,110,697,1,friend_archive_baidu_index
2025-01-13,北戴河,950,188,762,0,friend_archive_baidu_index
2025-01-14,北戴河,907,195,712,0,friend_archive_baidu_index
2025-01-15,北戴河,1146,257,889,0,friend_archive_baidu_index
2025-01-16,北戴河,924,183,741,0,friend_archive_baidu_index
2025-01-17,北戴河,924,191,733,0,friend_archive_baidu_index
2025-01-18,北戴河,820,112,708,1,friend_archive_baidu_index
2025-01-19,北戴河,832,108,724,1,friend_archive_baidu_index
2025-01-20,北戴河,919,162,757,0,friend_archive_baidu_index
2025-01-21,北戴河,914,176,738,0,friend_archive_baidu_index
2025-01-22,北戴河,859,140,719,0,friend_archive_baidu_index
2025-01-23,北戴河,899,172,727,0,friend_archive_baidu_index
2025-01-24,北戴河,880,177,703,0,friend_archive_baidu_index
2025-01-25,北戴河,825,95,730,1,friend_archive_baidu_index
2025-01-26,北戴河,891,139,752,1,friend_archive_baidu_index
2025-01-27,北戴河,783,114,669,0,friend_archive_baidu_index
2025-01-28,北戴河,700,87,613,0,friend_archive_baidu_index
2025-01-29,北戴河,882,82,800,0,friend_archive_baidu_index
2025-01-30,北戴河,936,89,847,0,friend_archive_baidu_index
2025-01-31,北戴河,936,89,847,0,friend_archive_baidu_index
2025-02-01,北戴河,949,95,854,1,friend_archive_baidu_index
2025-02-02,北戴河,962,95,867,1,friend_archive_baidu_index
2025-02-03,北戴河,941,99,842,0,friend_archive_baidu_index
2025-02-04,北戴河,908,99,809,0,friend_archive_baidu_index
2025-02-05,北戴河,931,169,762,0,friend_archive_baidu_index
2025-02-06,北戴河,1011,168,843,0,friend_archive_baidu_index
2025-02-07,北戴河,1021,195,826,0,friend_archive_baidu_index
2025-02-08,北戴河,952,166,786,1,friend_archive_baidu_index
2025-02-09,北戴河,932,110,822,1,friend_archive_baidu_index
2025-02-10,北戴河,928,197,731,0,friend_archive_baidu_index
2025-02-11,北戴河,967,197,770,0,friend_archive_baidu_index
2025-02-12,北戴河,971,184,787,0,friend_archive_baidu_index
2025-02-13,北戴河,936,212,724,0,friend_archive_baidu_index
2025-02-14,北戴河,891,175,716,0,friend_archive_baidu_index
2025-02-15,北戴河,821,99,722,1,friend_archive_baidu_index
2025-02-16,北戴河,810,102,708,1,friend_archive_baidu_index
2025-02-17,北戴河,968,193,775,0,friend_archive_baidu_index
2025-02-18,北戴河,940,200,740,0,friend_archive_baidu_index
2025-02-19,北戴河,947,193,754,0,friend_archive_baidu_index
2025-02-20,北戴河,976,197,779,0,friend_archive_baidu_index
2025-02-21,北戴河,930,201,729,0,friend_archive_baidu_index
2025-02-22,北戴河,876,108,768,1,friend_archive_baidu_index
2025-02-23,北戴河,949,131,818,1,friend_archive_baidu_index
2025-02-24,北戴河,984,211,773,0,friend_archive_baidu_index
2025-02-25,北戴河,1004,197,807,0,friend_archive_baidu_index
2025-02-26,北戴河,987,200,787,0,friend_archive_baidu_index
2025-02-27,北戴河,974,201,773,0,friend_archive_baidu_index
2025-02-28,北戴河,1050,209,841,0,friend_archive_baidu_index
2025-03-01,北戴河,914,114,800,1,friend_archive_baidu_index
2025-03-02,北戴河,866,118,748,1,friend_archive_baidu_index
2025-03-03,北戴河,977,218,759,0,friend_archive_baidu_index
2025-03-04,北戴河,1005,229,776,0,friend_archive_baidu_index
2025-03-05,北戴河,943,188,755,0,friend_archive_baidu_index
2025-03-06,北戴河,997,190,807,0,friend_archive_baidu_index
2025-03-07,北戴河,978,188,790,0,friend_archive_baidu_index
2025-03-08,北戴河,880,112,768,1,friend_archive_baidu_index
2025-03-09,北戴河,841,121,720,1,friend_archive_baidu_index
2025-03-10,北戴河,1027,188,839,0,friend_archive_baidu_index
2025-03-11,北戴河,1051,195,856,0,friend_archive_baidu_index
2025-03-12,北戴河,1064,223,841,0,friend_archive_baidu_index
2025-03-13,北戴河,1079,229,850,0,friend_archive_baidu_index
2025-03-14,北戴河,1046,201,845,0,friend_archive_baidu_index
2025-03-15,北戴河,886,110,776,1,friend_archive_baidu_index
2025-03-16,北戴河,879,106,773,1,friend_archive_baidu_index
2025-03-17,北戴河,1100,240,860,0,friend_archive_baidu_index
2025-03-18,北戴河,1074,211,863,0,friend_archive_baidu_index
2025-03-19,北戴河,1074,212,862,0,friend_archive_baidu_index
2025-03-20,北戴河,1087,226,861,0,friend_archive_baidu_index
2025-03-21,北戴河,1097,216,881,0,friend_archive_baidu_index
2025-03-22,北戴河,978,116,862,1,friend_archive_baidu_index
2025-03-23,北戴河,1007,131,876,1,friend_archive_baidu_index
2025-03-24,北戴河,1131,264,867,0,friend_archive_baidu_index
2025-03-25,北戴河,1127,254,873,0,friend_archive_baidu_index
2025-03-26,北戴河,1116,226,890,0,friend_archive_baidu_index
2025-03-27,北戴河,1080,209,871,0,friend_archive_baidu_index
2025-03-28,北戴河,1041,193,848,0,friend_archive_baidu_index
2025-03-29,北戴河,996,146,850,1,friend_archive_baidu_index
2025-03-30,北戴河,990,129,861,1,friend_archive_baidu_index
2025-03-31,北戴河,1062,250,812,0,friend_archive_baidu_index
2025-04-01,北戴河,1110,250,860,0,friend_archive_baidu_index
2025-04-02,北戴河,1123,247,876,0,friend_archive_baidu_index
2025-04-03,北戴河,1171,256,915,0,friend_archive_baidu_index
2025-04-04,北戴河,1058,135,923,0,friend_archive_baidu_index
2025-04-05,北戴河,1035,120,915,1,friend_archive_baidu_index
2025-04-06,北戴河,1025,127,898,1,friend_archive_baidu_index
2025-04-07,北戴河,1178,273,905,0,friend_archive_baidu_index
2025-04-08,北戴河,1180,288,892,0,friend_archive_baidu_index
2025-04-09,北戴河,1110,218,892,0,friend_archive_baidu_index
2025-04-10,北戴河,1129,250,879,0,friend_archive_baidu_index
2025-04-11,北戴河,1131,239,892,0,friend_archive_baidu_index
2025-04-12,北戴河,1016,131,885,1,friend_archive_baidu_index
2025-04-13,北戴河,1018,133,885,1,friend_archive_baidu_index
2025-04-14,北戴河,1157,256,901,0,friend_archive_baidu_index
2025-04-15,北戴河,1207,293,914,0,friend_archive_baidu_index
2025-04-16,北戴河,1243,305,938,0,friend_archive_baidu_index
2025-04-17,北戴河,1246,301,945,0,friend_archive_baidu_index
2025-04-18,北戴河,1192,265,927,0,friend_archive_baidu_index
2025-04-19,北戴河,1085,137,948,1,friend_archive_baidu_index
2025-04-20,北戴河,1063,158,905,1,friend_archive_baidu_index
2025-04-21,北戴河,1293,341,952,0,friend_archive_baidu_index
2025-04-22,北戴河,1275,312,963,0,friend_archive_baidu_index
2025-04-23,北戴河,1273,310,963,0,friend_archive_baidu_index
2025-04-24,北戴河,1259,302,957,0,friend_archive_baidu_index
2025-04-25,北戴河,1283,312,971,0,friend_archive_baidu_index
2025-04-26,北戴河,1109,165,944,1,friend_archive_baidu_index
2025-04-27,北戴河,1325,336,989,1,friend_archive_baidu_index
2025-04-28,北戴河,1338,352,986,0,friend_archive_baidu_index
2025-04-29,北戴河,1529,409,1120,0,friend_archive_baidu_index
2025-04-30,北戴河,1723,408,1315,0,friend_archive_baidu_index
2025-05-01,北戴河,1614,159,1455,0,friend_archive_baidu_index
2025-05-02,北戴河,1534,161,1373,0,friend_archive_baidu_index
2025-05-03,北戴河,1330,137,1193,1,friend_archive_baidu_index
2025-05-04,北戴河,1171,140,1031,1,friend_archive_baidu_index
2025-05-05,北戴河,1126,169,957,0,friend_archive_baidu_index
2025-05-06,北戴河,1354,367,987,0,friend_archive_baidu_index
2025-05-07,北戴河,1348,326,1022,0,friend_archive_baidu_index
2025-05-08,北戴河,1257,268,989,0,friend_archive_baidu_index
2025-05-09,北戴河,1193,253,940,0,friend_archive_baidu_index
2025-05-10,北戴河,1067,155,912,1,friend_archive_baidu_index
2025-05-11,北戴河,1053,127,926,1,friend_archive_baidu_index
2025-05-12,北戴河,1226,293,933,0,friend_archive_baidu_index
2025-05-13,北戴河,1269,312,957,0,friend_archive_baidu_index
2025-05-14,北戴河,1236,299,937,0,friend_archive_baidu_index
2025-05-15,北戴河,1248,309,939,0,friend_archive_baidu_index
2025-05-16,北戴河,1191,259,932,0,friend_archive_baidu_index
2025-05-17,北戴河,1084,144,940,1,friend_archive_baidu_index
2025-05-18,北戴河,1072,133,939,1,friend_archive_baidu_index
2025-05-19,北戴河,1322,350,972,0,friend_archive_baidu_index
2025-05-20,北戴河,1269,316,953,0,friend_archive_baidu_index
2025-05-21,北戴河,1265,312,953,0,friend_archive_baidu_index
2025-05-22,北戴河,1283,326,957,0,friend_archive_baidu_index
2025-05-23,北戴河,1255,290,965,0,friend_archive_baidu_index
2025-05-24,北戴河,1113,165,948,1,friend_archive_baidu_index
2025-05-25,北戴河,1122,177,945,1,friend_archive_baidu_index
2025-05-26,北戴河,1384,422,962,0,friend_archive_baidu_index
2025-05-27,北戴河,1376,408,968,0,friend_archive_baidu_index
2025-05-28,北戴河,1337,367,970,0,friend_archive_baidu_index
2025-05-29,北戴河,1377,386,991,0,friend_archive_baidu_index
2025-05-30,北戴河,1422,360,1062,0,friend_archive_baidu_index
2025-05-31,北戴河,1265,163,1102,1,friend_archive_baidu_index
2025-06-01,北戴河,1171,183,988,1,friend_archive_baidu_index
2025-06-02,北戴河,1265,223,1042,0,friend_archive_baidu_index
2025-06-03,北戴河,1520,473,1047,0,friend_archive_baidu_index
2025-06-04,北戴河,1587,467,1120,0,friend_archive_baidu_index
2025-06-05,北戴河,1523,375,1148,0,friend_archive_baidu_index
2025-06-06,北戴河,1515,395,1120,0,friend_archive_baidu_index
2025-06-07,北戴河,1291,209,1082,1,friend_archive_baidu_index
2025-06-08,北戴河,1228,162,1066,1,friend_archive_baidu_index
2025-06-09,北戴河,1669,439,1230,0,friend_archive_baidu_index
2025-06-10,北戴河,1633,434,1199,0,friend_archive_baidu_index
2025-06-11,北戴河,1698,412,1286,0,friend_archive_baidu_index
2025-06-12,北戴河,1711,457,1254,0,friend_archive_baidu_index
2025-06-13,北戴河,1649,388,1261,0,friend_archive_baidu_index
2025-06-14,北戴河,1412,190,1222,1,friend_archive_baidu_index
2025-06-15,北戴河,1429,198,1231,1,friend_archive_baidu_index
2025-06-16,北戴河,1899,501,1398,0,friend_archive_baidu_index
2025-06-17,北戴河,2027,515,1512,0,friend_archive_baidu_index
2025-06-18,北戴河,1849,442,1407,0,friend_archive_baidu_index
2025-06-19,北戴河,1841,471,1370,0,friend_archive_baidu_index
2025-06-20,北戴河,1968,467,1501,0,friend_archive_baidu_index
2025-06-21,北戴河,1564,175,1389,1,friend_archive_baidu_index
2025-06-22,北戴河,1584,190,1394,1,friend_archive_baidu_index
2025-06-23,北戴河,2284,561,1723,0,friend_archive_baidu_index
2025-06-24,北戴河,2162,540,1622,0,friend_archive_baidu_index
2025-06-25,北戴河,2172,507,1665,0,friend_archive_baidu_index
2025-06-26,北戴河,2068,434,1634,0,friend_archive_baidu_index
2025-06-27,北戴河,2132,431,1701,0,friend_archive_baidu_index
2025-06-28,北戴河,1948,245,1703,1,friend_archive_baidu_index
2025-06-29,北戴河,1808,176,1632,1,friend_archive_baidu_index
2025-06-30,北戴河,2637,667,1970,0,friend_archive_baidu_index
2025-07-01,北戴河,2474,582,1892,0,friend_archive_baidu_index
2025-07-02,北戴河,2590,623,1967,0,friend_archive_baidu_index
2025-07-03,北戴河,2510,551,1959,0,friend_archive_baidu_index
2025-07-04,北戴河,2609,535,2074,0,friend_archive_baidu_index
2025-07-05,北戴河,2203,288,1915,1,friend_archive_baidu_index
2025-07-06,北戴河,2138,216,1922,1,friend_archive_baidu_index
2025-07-07,北戴河,2776,609,2167,0,friend_archive_baidu_index
2025-07-08,北戴河,2557,544,2013,0,friend_archive_baidu_index
2025-07-09,北戴河,2474,529,1945,0,friend_archive_baidu_index
2025-07-10,北戴河,2446,485,1961,0,friend_archive_baidu_index
2025-07-11,北戴河,2526,541,1985,0,friend_archive_baidu_index
2025-07-12,北戴河,2099,278,1821,1,friend_archive_baidu_index
2025-07-13,北戴河,2295,245,2050,1,friend_archive_baidu_index
2025-07-14,北戴河,3113,765,2348,0,friend_archive_baidu_index
2025-07-15,北戴河,3388,720,2668,0,friend_archive_baidu_index
2025-07-16,北戴河,3336,557,2779,0,friend_archive_baidu_index
2025-07-17,北戴河,3538,611,2927,0,friend_archive_baidu_index
2025-07-18,北戴河,3314,631,2683,0,friend_archive_baidu_index
2025-07-19,北戴河,2808,219,2589,1,friend_archive_baidu_index
2025-07-20,北戴河,2767,254,2513,1,friend_archive_baidu_index
2025-07-21,北戴河,3622,737,2885,0,friend_archive_baidu_index
2025-07-22,北戴河,2506,662,1844,0,friend_archive_baidu_index
2025-07-23,北戴河,3513,707,2806,0,friend_archive_baidu_index
2025-07-24,北戴河,3295,800,2495,0,friend_archive_baidu_index
2025-07-25,北戴河,2977,616,2361,0,friend_archive_baidu_index
2025-07-26,北戴河,2473,259,2214,1,friend_archive_baidu_index
2025-07-27,北戴河,2552,231,2321,1,friend_archive_baidu_index
2025-07-28,北戴河,3418,805,2613,0,friend_archive_baidu_index
2025-07-29,北戴河,3463,850,2613,0,friend_archive_baidu_index
2025-07-30,北戴河,3041,760,2281,0,friend_archive_baidu_index
2025-07-31,北戴河,3187,706,2481,0,friend_archive_baidu_index
2025-08-01,北戴河,3086,637,2449,0,friend_archive_baidu_index
2025-08-02,北戴河,2657,279,2378,1,friend_archive_baidu_index
2025-08-03,北戴河,3930,358,3572,1,friend_archive_baidu_index
2025-08-04,北戴河,6498,1327,5171,0,friend_archive_baidu_index
2025-08-05,北戴河,4560,887,3673,0,friend_archive_baidu_index
2025-08-06,北戴河,4484,876,3608,0,friend_archive_baidu_index
2025-08-07,北戴河,4154,851,3303,0,friend_archive_baidu_index
2025-08-08,北戴河,4274,833,3441,0,friend_archive_baidu_index
2025-08-09,北戴河,4777,879,3898,1,friend_archive_baidu_index
2025-08-10,北戴河,3854,450,3404,1,friend_archive_baidu_index
2025-08-11,北戴河,4210,861,3349,0,friend_archive_baidu_index
2025-08-12,北戴河,3933,769,3164,0,friend_archive_baidu_index
2025-08-13,北戴河,3568,709,2859,0,friend_archive_baidu_index
2025-08-14,北戴河,3283,689,2594,0,friend_archive_baidu_index
2025-08-15,北戴河,3144,617,2527,0,friend_archive_baidu_index
2025-08-16,北戴河,2513,237,2276,1,friend_archive_baidu_index
2025-08-17,北戴河,2333,223,2110,1,friend_archive_baidu_index
2025-08-18,北戴河,2726,625,2101,0,friend_archive_baidu_index
2025-08-19,北戴河,2555,521,2034,0,friend_archive_baidu_index
2025-08-20,北戴河,2409,473,1936,0,friend_archive_baidu_index
2025-08-21,北戴河,2244,399,1845,0,friend_archive_baidu_index
2025-08-22,北戴河,2095,350,1745,0,friend_archive_baidu_index
2025-08-23,北戴河,1765,177,1588,1,friend_archive_baidu_index
2025-08-24,北戴河,1642,176,1466,1,friend_archive_baidu_index
2025-08-25,北戴河,1693,346,1347,0,friend_archive_baidu_index
2025-08-26,北戴河,1545,340,1205,0,friend_archive_baidu_index
2025-08-27,北戴河,1387,391,996,0,friend_archive_baidu_index
2025-08-28,北戴河,1234,268,966,0,friend_archive_baidu_index
2025-08-29,北戴河,1192,234,958,0,friend_archive_baidu_index
2025-08-30,北戴河,1102,155,947,1,friend_archive_baidu_index
2025-08-31,北戴河,1106,175,931,1,friend_archive_baidu_index
2025-09-01,北戴河,1277,336,941,0,friend_archive_baidu_index
2025-09-02,北戴河,1219,287,932,0,friend_archive_baidu_index
2025-09-03,北戴河,1165,254,911,0,friend_archive_baidu_index
2025-09-04,北戴河,1179,259,920,0,friend_archive_baidu_index
2025-09-05,北戴河,1151,222,929,0,friend_archive_baidu_index
2025-09-06,北戴河,1034,133,901,1,friend_archive_baidu_index
2025-09-07,北戴河,1031,135,896,1,friend_archive_baidu_index
2025-09-08,北戴河,1189,285,904,0,friend_archive_baidu_index
2025-09-09,北戴河,1198,290,908,0,friend_archive_baidu_index
2025-09-10,北戴河,1155,267,888,0,friend_archive_baidu_index
2025-09-11,北戴河,1136,245,891,0,friend_archive_baidu_index
2025-09-12,北戴河,1044,201,843,0,friend_archive_baidu_index
2025-09-13,北戴河,1057,135,922,1,friend_archive_baidu_index
2025-09-14,北戴河,1064,125,939,1,friend_archive_baidu_index
2025-09-15,北戴河,1228,281,947,0,friend_archive_baidu_index
2025-09-16,北戴河,1177,245,932,0,friend_archive_baidu_index
2025-09-17,北戴河,1239,318,921,0,friend_archive_baidu_index
2025-09-18,北戴河,1136,242,894,0,friend_archive_baidu_index
2025-09-19,北戴河,1088,205,883,0,friend_archive_baidu_index
2025-09-20,北戴河,1026,142,884,1,friend_archive_baidu_index
2025-09-21,北戴河,1012,127,885,1,friend_archive_baidu_index
2025-09-22,北戴河,1097,208,889,0,friend_archive_baidu_index
